,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
1179,14932000.0,Action / Adventure,Dredd,$50 million,R,2012-09-21,95
1180,4434600.0,Foreign,The Lunchbox,N/A,PG,2014-02-28,104
1181,53053200.0,Animation,The Boxtrolls,$60 million,PG,2014-09-26,97
1182,124800.0,Documentary,Blank City,N/A,Unrated,2011-04-06,95
1183,2502200.0,Comedy,Sleepwalk with Me,N/A,PG-13,2012-08-24,81
1184,4053300.0,Foreign,Madame Bovary,N/A,PG-13,1991-12-27,143
1185,49900.0,Documentary,American Made Movie,N/A,G,2013-08-30,82
1186,63223500.0,Crime Drama,The Lincoln Lawyer,$40 million,R,2011-03-18,119
1187,63094100.0,Drama,Water for Elephants,$38 million,PG-13,2011-04-22,120
1188,11883300.0,Thriller,Dead Man Down,N/A,R,2013-03-08,110
1189,171300.0,Documentary,Keep On Keepin' On,N/A,R,2014-09-19,86
1190,62432800.0,Comedy,The Grand Budapest Hotel,$25 million,R,2014-03-07,100
1191,78000.0,Drama,Seasons of Gray,N/A,PG-13,2013-10-18,89
1192,190300.0,Animation,Evangelion: 3.0 You Can,N/A,Unrated,2014-01-10,106
1193,99505000.0,Animation,Planes,$50 million,PG,2013-08-09,92
1194,455300.0,Foreign,Grand Masti,N/A,Unrated,2013-09-13,137
1195,2600.0,Drama / Thriller,Body,N/A,Unrated,2015-12-11,75
1196,196983300.0,Animation,The Croods,$135 million,PG,2013-03-22,98
1197,130900.0,Foreign / Action,Bullet Vanishes,N/A,Unrated,2012-08-31,104
1198,62100.0,Documentary,The Trials of Muhammad Ali,N/A,Unrated,2013-08-23,86
1199,68400.0,Comedy,The Details,N/A,R,2012-11-02,101
1200,44912500.0,Action,John Wick,$20 million,R,2014-10-24,96
1201,588600.0,Sports Drama,23 Blast,N/A,PG-13,2014-10-24,98
1202,2700.0,Horror,Hayride 2,N/A,R,2015-03-06,92
1203,620900.0,Drama,The Future,"$1,000,000",R,2011-07-29,91
1204,18600.0,Comedy,The History of Future Folk,N/A,Unrated,2013-05-31,86
1205,979100.0,Foreign,The 100-Year Old Man Who Climbed Out the Window and Disappeared,N/A,R,2015-05-01,114
1206,28800.0,Animation,The King and the Mockingbird,N/A,Unrated,2014-11-21,87
1207,56600.0,Documentary,To Be Takei,N/A,Unrated,2014-08-22,93
1208,47118000.0,Sports Drama,Soul Surfer,$18 million,PG,2011-04-08,105
1209,23200.0,Comedy / Drama,Metropolitan,N/A,PG-13,2015-08-07,98
1210,3700.0,Crime Thriller,Swerve,N/A,R,2013-12-06,86
1211,44800.0,Drama,River of Fundament,N/A,Unrated,2015-12-04,319
1212,289100.0,Documentary,Phil Ochs: There But For Fortune,N/A,Unrated,2011-01-05,97
1213,133300.0,Foreign,Beyond the Hills,N/A,Unrated,2013-03-08,152
1214,25300.0,Drama,The Citizen,N/A,PG-13,2013-09-06,99
1215,7200.0,Foreign,Paradise: Faith,N/A,Unrated,2013-08-23,115
1216,210400.0,Thriller,Jinn,N/A,PG-13,2014-04-04,97
1217,79400.0,Drama,Nasty Baby,N/A,R,2015-10-23,100
1218,325400.0,Documentary,I Am Eleven,N/A,Unrated,2014-09-12,94
1219,92300.0,Action Thriller,Saving Mr. Wu,N/A,Unrated,2015-10-02,105
1220,7400.0,Horror,Stage Fright,N/A,R,2014-05-09,88
1221,447100.0,Foreign,Phata Poster Nikla Hero,N/A,Unrated,2013-09-20,146
1222,23900.0,Adventure Comedy,Sedona,N/A,Unrated,2012-03-16,90
1223,36220200.0,Comedy,The DUFF,$8.5 million,PG-13,2015-02-20,101
1224,3400.0,Comedy,Balls to the Wall,N/A,R,2011-10-21,0
1225,26700.0,Documentary,Otter 501,N/A,G,2012-05-11,85
1226,275700.0,Documentary,Life in a Day,N/A,PG-13,2011-07-29,90
1227,6300.0,Documentary,Sushi: The Global Catch,N/A,Unrated,2012-08-03,75
1228,17100.0,Documentary,Magician: The Astonishing Life and Work of Orson Welles,N/A,PG-13,2014-12-10,94
1229,24700.0,Foreign,A Tale of Winter,N/A,Unrated,2014-12-19,114
1230,850700.0,Horror,Saw 10th Anniversary,N/A,R,2014-10-31,103
1231,204774400.0,Action / Adventure,Teenage Mutant Ninja Turtles,$125 million,PG-13,2014-08-08,101
1232,2205600.0,Comedy,The Trip,N/A,Unrated,2011-06-10,107
1233,668700.0,Foreign,Le Havre,N/A,Unrated,2011-10-21,103
1234,373072800.0,Drama,American Sniper,$58.8 million,R,2014-12-25,132
1235,218400.0,Comedy,A Good Old Fashioned Orgy,N/A,R,2011-09-02,95
1236,498658400.0,Action Thriller,The Dark Knight Rises,$250 million,PG-13,2012-07-20,165
1237,18954700.0,Comedy / Drama,Nebraska,$12 million,R,2013-11-15,110
1238,33800.0,Horror Thriller,Maniac,N/A,Unrated,2013-06-21,89
1239,36600.0,Action / Crime,Wild City,N/A,Unrated,2015-07-31,120
1240,29700.0,Foreign,Rebels of the Neon God,N/A,Unrated,2015-04-10,106
1241,39800.0,Foreign,My Kingdom,N/A,Unrated,2011-09-09,97
1242,36200.0,Horror Thriller,Knock Knock,N/A,R,2015-10-09,99
1243,36300.0,Animation,Rocks in my Pockets,N/A,Unrated,2014-09-03,88
1244,710100.0,Foreign,Aarakshan,N/A,Unrated,2011-08-12,0
1245,2600.0,Foreign / Action,The Protector 2,N/A,R,2014-05-02,104
1246,7891300.0,Comedy,Friends with Kids,N/A,R,2012-03-09,100
1247,323300.0,Documentary,Merchants of Doubt,N/A,PG-13,2015-03-06,96
1248,40096600.0,Action,Sucker Punch,$82 million,PG-13,2011-03-25,120
1249,1265500.0,Action Drama,Beyond the Mask,N/A,PG,2015-04-06,118
1250,933400.0,Foreign,Raanjhana,N/A,Unrated,2013-06-21,140
1251,8823200.0,Documentary,Amy,N/A,R,2015-07-03,128
1252,408300.0,Documentary,Unbranded,N/A,PG-13,2015-09-25,106
1253,14700.0,Foreign,The Law in These Parts,N/A,Unrated,2012-11-16,100
1254,13500.0,Drama,Bhopal: A Prayer for Rain,N/A,Unrated,2014-11-07,96
1255,12600.0,Foreign,Of Horses and Men,N/A,Unrated,2015-03-06,81
1256,65134800.0,Action Thriller,Prisoners,$46 million,R,2013-09-20,146
1257,2300.0,Drama / Thriller,Missionary,N/A,R,2014-10-31,0
1258,4900.0,Drama,Unrelated,N/A,Unrated,2014-06-27,100
1259,71000.0,Documentary,The Pervert's Guide to Ideology,N/A,Unrated,2013-11-01,136
1260,10700.0,Drama,Little Accidents,N/A,Unrated,2015-01-16,105
1261,3600.0,Horror,Axe Giant: The Wrath of Paul Bunyan,N/A,R,2013-05-31,90
1262,42900.0,Horror Comedy,Holla II,N/A,R,2013-04-19,90
1263,22200.0,Foreign,Violeta Went to Heaven,N/A,Unrated,2013-03-29,0
1264,759500.0,Foreign / Action,Ek Villain,N/A,Unrated,2014-06-27,129
1265,1978300.0,Fantasy,Game of Thrones,N/A,R,2015-01-30,0
1266,17277300.0,Comedy / Drama,Tyler Perry's The Single Moms Club,N/A,PG-13,2014-03-14,111
1267,2500.0,Comedy,Pool Boys,N/A,R,2011-09-30,87
1268,166321700.0,Adventure,Snow White and the Huntsman,$170 million,PG-13,2012-06-01,127
1269,786200.0,Animation,The Polar Express,N/A,G,2011-11-25,100
1270,17700.0,Thriller,$upercapitalist,N/A,Unrated,2012-08-10,96
1271,2700.0,Drama / Thriller,The Wait,N/A,R,2014-01-10,96
1272,113000.0,Comedy,Butter,N/A,R,2012-10-05,86
1273,1119600.0,Drama,Unconditional,N/A,PG-13,2012-09-21,97
1274,5900.0,Documentary,The Wanted 18,N/A,Unrated,2015-06-19,75
1275,129500.0,Period Drama,Bel Ami,N/A,R,2012-06-08,102
1276,22400.0,Documentary,The Decent One,N/A,Unrated,2014-10-01,94
1277,183900.0,Foreign,R... Rajkumar,N/A,Unrated,2013-12-06,146
1278,16600.0,Documentary,This Changes Everything,N/A,Unrated,2015-10-03,89
1279,381000.0,Foreign,Coming Home,N/A,PG-13,2015-09-09,109
1280,9600.0,Drama,Mosquita y Mari,N/A,Unrated,2012-08-03,85
1281,1059900.0,Crime Drama,Rampart,N/A,R,2012-02-10,107
1282,9100.0,Horror Comedy,Hell Baby,N/A,R,2013-09-06,93
1283,1485000.0,Drama,The Devil's Double,$19.1 million,R,2011-07-29,108
1284,2591900.0,Documentary,The Gatekeepers,N/A,PG-13,2013-02-01,0
1285,2721300.0,Sci-Fi,Under the Skin,$13.3 million,R,2014-04-04,107
1286,31800.0,Family,Yellow Day,N/A,PG,2014-09-19,98
1287,16546500.0,Documentary,Monkey Kingdom,N/A,G,2015-04-17,81
1288,26081700.0,Action Thriller,Escape Plan,N/A,R,2013-10-18,116
1289,1340000.0,Drama,The Invisible Woman,N/A,R,2013-12-25,111
1290,58802500.0,Action Comedy,Red 2,$84 million,PG-13,2013-07-19,116
1291,825800.0,Fantasy,The Lord of the Rings: The Fellowship of the Ring,N/A,PG-13,2011-06-14,0
1292,84300.0,Drama,Fort McCoy,N/A,R,2014-08-15,101
1293,559300.0,Animation,The Last - Naruto the Movie,N/A,Unrated,2015-02-20,112
1294,8900.0,Foreign,Korkoro,N/A,Unrated,2011-03-25,111
1295,56583500.0,Comedy / Drama,Joy,$60 million,PG-13,2015-12-25,124
1296,1876900.0,Comedy / Drama,Unfinished Song,N/A,PG-13,2013-06-21,93
1297,289100.0,Foreign,Blancanieves,N/A,PG-13,2013-03-29,104
1298,10800.0,Documentary,Shepard and Dark,N/A,Unrated,2013-09-25,92
1299,87256900.0,Comedy,The Other Woman,$40 million,PG-13,2014-04-25,109
1300,1600.0,Thriller,Cut Snake,N/A,R,2015-10-07,94
1301,528500.0,Drama,Weekend,N/A,Unrated,2011-09-23,97
1302,7100.0,Crime Thriller,"No God, No Master",N/A,PG-13,2014-03-28,94
1303,5300.0,Drama,Downtown Express,N/A,Unrated,2012-04-20,90
1304,5200.0,Documentary,Ferlinghetti: The Rebirth of Wonder,N/A,Unrated,2013-02-08,73
1305,6970100.0,Comedy / Drama,Our Brand Is Crisis,$28 million,R,2015-10-30,108
1306,5600.0,Comedy,And They're Off,N/A,PG-13,2011-10-28,90
1307,8600.0,Foreign,Empty Hours,N/A,Unrated,2014-07-11,100
1308,100700.0,Animation,Ghost in the Shell: The New Movie,N/A,Unrated,2015-11-10,100
1309,48900.0,Documentary,The Pruitt-Igoe Myth,N/A,Unrated,2012-01-20,79
1310,1567200.0,Drama,Disconnect,N/A,R,2013-04-12,115
1311,169119300.0,Drama,Straight Outta Compton,$28 million,R,2015-08-14,147
1312,26800.0,Documentary,Elena,N/A,Unrated,2014-05-30,82
1313,71500.0,Crime,Deadfall,N/A,R,2012-12-07,94
1314,15800.0,Horror Comedy,Zombeavers,N/A,R,2015-03-20,76
1315,147497000.0,Comedy,Grown Ups 2,$80 million,PG-13,2013-07-12,101
1316,132948100.0,Comedy,Anchorman 2: The Legend Continues,$50 million,PG-13,2013-12-18,119
1317,723400.0,Drama,Frankie & Alice,N/A,R,2014-04-04,101
1318,203979700.0,Animation,Wreck-It Ralph,$165 million,PG,2012-11-02,108
1319,33822200.0,Comedy / Drama,Joyful Noise,N/A,PG-13,2012-01-13,118
1320,541200.0,Foreign,Mere Brother Ki Dulhan,N/A,Unrated,2011-09-09,145
1321,14900.0,Documentary,The Unbelievers,N/A,Unrated,2013-11-29,77
1322,1296300.0,Comedy,Lost in Hong Kong,N/A,Unrated,2015-09-25,113
1323,37000.0,Foreign,Camille Claudel 1915,N/A,Unrated,2013-10-16,95
1324,126300.0,Documentary,Beware of Mr. Baker,N/A,Unrated,2012-11-28,100
1325,16600.0,Drama,California Solo,N/A,Unrated,2012-11-30,94
1326,29900.0,Documentary,Jane's Journey,N/A,Unrated,2011-09-16,105
1327,51000.0,Documentary,Connected,N/A,Unrated,2011-09-16,82
1328,155100.0,Musical,The Last 5 Years,N/A,PG-13,2015-02-13,94
1329,21400.0,Foreign,House of Pleasures,N/A,Unrated,2011-11-25,0
1330,90746800.0,Comedy / Drama,The Descendants,N/A,R,2011-11-16,115
1331,70600.0,Documentary,Pandora's Promise,N/A,Unrated,2013-06-12,86
1332,42954200.0,Drama,The Age of Adaline,N/A,PG-13,2015-04-24,112
1333,115900.0,Foreign,Ek Thi Daayan,N/A,Unrated,2013-04-19,130
1334,341600.0,Drama,Camp,N/A,PG-13,2013-02-22,111
1335,756100.0,Action,Hobo With a Shotgun,N/A,Unrated,2011-05-06,86
1336,44900.0,Foreign,Charlie's Country,N/A,Unrated,2015-06-05,108
1337,90588000.0,Comedy,Tammy,$20 million,R,2014-07-02,96
1338,52400.0,Foreign,"All's Well, End's Well",N/A,Unrated,2012-01-27,115
1339,7000.0,Family Adventure,The Adventurer: The Curse of the Midas Box,N/A,PG,2014-01-10,98
1340,1640100.0,Drama,The Letters,N/A,PG,2015-12-04,119
1341,40414000.0,Action Comedy,30 Minutes or Less,$28 million,R,2011-08-12,83
1342,3593300.0,Historical Drama,The King's Speech,N/A,PG-13,2011-04-01,118
1343,66361900.0,Comedy,Last Vegas,$28 million,PG-13,2013-11-01,90
1344,2717700.0,Comedy,Bucky Larson: Born to Be a Star,$10 million,R,2011-09-09,96
1345,124500.0,Documentary,Spark: A Burning Man Story,N/A,Unrated,2013-08-16,90
1346,269143300.0,Fantasy,The Hobbit: The Battle of the Five Armies,N/A,PG-13,2014-12-17,144
1347,2700.0,Romantic Comedy,Almost in Love,N/A,Unrated,2013-02-15,83
1348,83200.0,Drama,Beautiful Boy,N/A,R,2011-06-03,100
1349,2800.0,Romantic Comedy,Cheerful Weather for the Wedding,N/A,PG,2012-12-07,92
1350,49400.0,Drama,Difret,N/A,Unrated,2015-10-23,99
1351,849600.0,Foreign,Kochadaiiyaan,N/A,Unrated,2014-05-23,110
1352,1099600.0,Documentary,Diana Vreeland: The Eye Has to Travel,N/A,PG-13,2012-09-21,92
1353,135900.0,Sci-Fi Comedy,Iron Sky,N/A,R,2012-07-25,93
1354,41556200.0,Crime Drama,Lawless,N/A,R,2012-08-29,115
1355,381400.0,Documentary,Glen Campbell... I'll Be Me,N/A,PG,2014-10-24,105
1356,12700.0,Documentary,Touch the Wall,N/A,Unrated,2014-11-28,108
1357,183700.0,Thriller,Bellflower,N/A,R,2011-08-05,105
1358,70823500.0,Adventure,Jack the Giant Slayer,$195 million,PG-13,2013-03-01,114
1359,18468000.0,Thriller,A Most Wanted Man,N/A,R,2014-07-25,121
1360,9900.0,Horror,Honeymoon,N/A,R,2014-09-12,87
1361,23600.0,Romantic Comedy,Losing Control,N/A,Unrated,2012-03-23,91
1362,2441500.0,Drama,Pawn Sacrifice,N/A,PG-13,2015-09-16,114
1363,36693300.0,Comedy,Blue Jasmine,N/A,PG-13,2013-07-26,98
1364,37958100.0,Sports Drama,Million Dollar Arm,$25 million,PG,2014-05-16,124
1365,52100.0,Family Adventure,Alabama Moon,N/A,PG,2011-03-18,98
1366,48236100.0,Romantic Comedy,Blended,$40 million,PG-13,2014-05-23,117
1367,121000.0,Foreign,Mysteries of Lisbon,N/A,Unrated,2011-08-05,272
1368,9500.0,Foreign,The Lesson,N/A,Unrated,2015-03-04,105
1369,30100.0,Drama,Least Among Saints,N/A,R,2012-10-12,107
1370,1700.0,Documentary,More Than the Rainbow,N/A,Unrated,2014-05-02,82
1371,2637500.0,Drama,I'm In Love With a Church Girl,N/A,PG,2013-10-18,118
1372,66500.0,Foreign,The Last Sentence,N/A,Unrated,2014-06-20,126
1373,57616900.0,Fantasy,The Odd Life of Timothy Green,N/A,PG,2012-08-15,100
1374,68800.0,Thriller,The Duke of Burgundy,N/A,Unrated,2015-01-23,104
1375,32801600.0,Drama,The Iron Lady,N/A,PG-13,2011-12-30,105
1376,32200.0,Foreign,The Passionate Thief,N/A,Unrated,2014-12-05,106
1377,20500.0,Documentary,Actress,N/A,Unrated,2014-11-07,86
1378,10350400.0,Action Thriller,Bullet to the Head,N/A,R,2013-02-01,91
1379,22118700.0,Drama,The Place Beyond the Pines,$15 million,R,2013-03-29,140
1380,53600.0,Animation,The Quay Brothers in 35mm,N/A,Unrated,2015-08-19,70
1381,164300.0,Foreign,Le Quattro Volte,N/A,Unrated,2011-03-30,88
1382,57500.0,Foreign,Jodi Breakers,N/A,Unrated,2012-02-24,146
1383,64809500.0,Drama,Son of God,N/A,PG-13,2014-02-28,138
1384,64600.0,Foreign,Declaration of War,N/A,Unrated,2012-01-27,110
1385,54200.0,Foreign,Legend of the Fist: The Return of Chen Zhen,N/A,PG-13,2011-04-22,105
1386,18016000.0,Horror Comedy,A Haunted House 2,$4 million,R,2014-04-18,87
1387,11154900.0,Drama,The Danish Girl,N/A,R,2015-11-27,120
1388,5942500.0,Thriller,Closed Circuit,N/A,R,2013-08-28,96
1389,29000.0,Documentary,"Pink Ribbons, Inc.",N/A,R,2012-06-01,98
1390,4400.0,Animation,Thunder and the House of Magic!,N/A,Unrated,2014-09-05,85
1391,1082100.0,Music Drama,The Song,N/A,PG-13,2014-09-26,112
1392,34300.0,Documentary,Dislecksia: The Movie,N/A,Unrated,2013-10-04,84
1393,10500.0,Comedy / Drama,Before I Disappear,N/A,Unrated,2014-11-28,95
1394,8200.0,Foreign / Horror,Rigor Mortis,N/A,Unrated,2014-06-06,100
1395,29900.0,Foreign,Hard to Be a God,N/A,Unrated,2015-01-30,170
1396,24000.0,Documentary,Video Games: The Movie,N/A,Unrated,2014-07-18,105
1397,20726000.0,Drama,The Impossible,N/A,PG-13,2012-12-21,107
1398,11300.0,Drama,As It Is In Heaven,N/A,Unrated,2014-07-18,86
1399,75546400.0,Action Drama,White House Down,$150 million,PG-13,2013-06-28,137
1400,138600.0,Sci-Fi Thriller,Europa Report,N/A,PG-13,2013-08-02,90
1401,65900.0,Drama,3,N/A,Unrated,2011-09-16,119
1402,584600.0,Foreign,We Have a Pope,N/A,Unrated,2012-04-06,105
1403,17500.0,Crime Drama,London Boulevard,N/A,R,2011-11-11,103
1404,200600.0,Documentary,Free Angela and All Political Prisoners,N/A,Unrated,2013-04-05,100
1405,909700.0,Animation,Song of the Sea,N/A,PG,2014-12-19,93
1406,90000.0,Foreign,The Robber,N/A,Unrated,2011-02-03,90
1407,39608600.0,Comedy,That's My Boy,$70 million,R,2012-06-15,114
1408,2275800.0,Comedy / Drama,Words and Pictures,N/A,PG-13,2014-05-23,101
1409,113000.0,Comedy,Henry's Crime,N/A,R,2011-04-08,108
1410,94700.0,Foreign,The Rooftop,N/A,Unrated,2013-07-19,120
1411,45103900.0,Drama,Spotlight,N/A,R,2015-11-06,128
1412,284500.0,Comedy,Life of Crime,N/A,R,2014-08-29,94
1413,2921700.0,Documentary,Samsara,N/A,PG-13,2012-08-24,99
1414,30918900.0,Documentary,Chimpanzee,N/A,G,2012-04-20,78
1415,165025600.0,Animation,Puss in Boots,$130 million,PG,2011-10-28,90
1416,32100.0,Drama,Redemption Road,$2.3 million,PG-13,2011-08-26,90
1417,4300.0,Comedy,3 Geezers!,N/A,Unrated,2013-05-22,81
1418,2376400.0,Comedy,Anchorman 2,N/A,R,2014-02-28,143
1419,4800.0,Romantic Comedy,Campus Radio,N/A,PG-13,2011-02-04,0
1420,14100.0,Foreign,Leap Year,N/A,Unrated,2011-06-24,94
1421,1343100.0,Documentary,Iris,N/A,PG-13,2015-04-29,80
1422,3300.0,Documentary,The Iron Ministry,N/A,Unrated,2015-08-21,83
1423,130400.0,Animation,Boy and the World,N/A,PG,2015-12-11,80
1424,29200.0,Foreign,Closed Curtain,N/A,Unrated,2014-07-09,106
1425,3600.0,Comedy,Vamps,N/A,PG-13,2012-11-02,92
1426,70583100.0,Sci-Fi Action,Chronicle,$12 million,PG-13,2012-02-03,83
1427,63500.0,Foreign,Vulgaria,N/A,Unrated,2012-09-28,92
1428,7700.0,Documentary,Corman's World,N/A,R,2011-12-16,95
1429,13700.0,Documentary,K2: Siren of the Himalayas,N/A,Unrated,2014-08-22,75
1430,24600.0,Comedy / Drama,The First Time,N/A,PG-13,2012-10-19,0
1431,134996800.0,Adventure,Life of Pi,$120 million,PG,2012-11-21,126
1432,42700.0,Documentary,Where Soldiers Come From,N/A,Unrated,2011-09-09,91
1433,7600.0,Foreign,My Piece of the Pie,N/A,Unrated,2011-12-09,109
1434,31300.0,Drama,Beyond the Farthest Star,N/A,PG-13,2013-10-18,119
1435,46100.0,Crime Drama,Blood Ties,N/A,R,2014-03-21,144
1436,165800.0,Foreign,Bullhead,N/A,R,2012-02-17,124
1437,1250700.0,Documentary,Inequality for All,N/A,PG,2013-09-27,85
1438,162700.0,Drama,Gun Hill Road,N/A,R,2011-08-05,86
1439,56200.0,Drama,Hateship Loveship,N/A,R,2014-04-11,102
1440,185298700.0,Drama,The Help,$25 million,PG-13,2011-08-10,137
1441,8200.0,Drama,The Great Man,N/A,Unrated,2015-08-14,107
1442,177100.0,Documentary,Nostalgia for the Light,N/A,Unrated,2011-01-13,90
1443,6934900.0,Drama,Hyde Park on Hudson,N/A,R,2012-12-07,94
1444,43600.0,Romantic Thriller,Road to Nowhere,N/A,R,2011-06-10,121
1445,32500.0,Comedy / Drama,Happy Christmas,N/A,R,2014-07-25,82
1446,3144400.0,Drama,The End of the Tour,N/A,R,2015-07-31,106
1447,8400.0,Comedy,The Babymakers,N/A,R,2012-08-03,95
1448,12100.0,Foreign,Marie's Story,N/A,Unrated,2015-05-01,95
1449,46823400.0,Action,Snitch,N/A,PG-13,2013-02-22,112
1450,453500.0,Foreign,Felix and Meira,N/A,R,2015-04-17,105
1451,13300.0,Drama,A Green Story,N/A,Unrated,2013-05-24,97
1452,91300.0,Documentary,Visitors,N/A,Unrated,2014-01-24,87
1453,34004700.0,Drama / Thriller,The Debt,$20 million,R,2011-08-31,113
1454,114300.0,Foreign,Augustine,N/A,Unrated,2013-05-17,101
1455,2434500.0,Documentary,Meru,N/A,R,2015-08-14,87
1456,44600.0,Comedy,Fat Kid Rules the World,"$750,000",R,2012-10-05,0
1457,14200.0,Comedy,Eli,N/A,Unrated,2015-06-19,154
1458,325300.0,Documentary,The Hornet's Nest,N/A,R,2014-05-09,93
1459,525400.0,Documentary,Deli Man,N/A,PG-13,2015-02-27,92
1460,115949000.0,Comedy,The Hangover Part III,$103 million,R,2013-05-23,100
1461,1408900.0,Action,Mr. Six,N/A,Unrated,2015-12-24,134
1462,6400.0,Action / Adventure,Barely Lethal,N/A,PG-13,2015-04-30,96
1463,6252700.0,Drama / Thriller,A Dangerous Method,N/A,R,2011-11-23,99
1464,275400.0,Foreign,Trollhunter,N/A,PG-13,2011-06-10,90
1465,90400.0,Drama,Beasts of No Nation,N/A,Unrated,2015-10-16,133
1466,222800.0,Comedy,Tim & Eric's Billion Dollar Movie,N/A,R,2012-03-02,92
1467,1956200.0,Sports Drama,Crooked Arrows,N/A,PG-13,2012-05-18,100
1468,20097400.0,Comedy / Drama,A Thousand Words,$40 million,PG-13,2012-03-09,91
1469,14200.0,Documentary,Under the Boardwalk: The Monopoly Story,N/A,G,2011-03-04,88
1470,6127000.0,Drama / Thriller,A Most Violent Year,$20 million,R,2014-12-31,125
1471,1896400.0,Foreign,The Attack,N/A,R,2013-06-21,102
1472,101800.0,Drama,Passion,N/A,R,2013-08-30,101
1473,211500.0,Foreign,A Summer's Tale,N/A,G,2014-06-20,108
1474,78900.0,Drama,Blackbird,N/A,R,2015-04-24,99
1475,4615800.0,Drama,The Railway Man,N/A,R,2014-04-11,107
1476,4200.0,Comedy,La Navaja de Don Juan,N/A,Unrated,2015-10-09,102
1477,109343800.0,Sci-Fi Action,Cowboys & Aliens,$163 million,PG-13,2011-07-29,118
1478,7700.0,Comedy Thriller,Good Neighbors,N/A,R,2011-07-29,98
1479,162600.0,Foreign,Hecho En Mexico,N/A,R,2012-11-30,98
1480,8600900.0,Drama,Before Midnight,N/A,R,2013-05-24,108
1481,44200.0,Foreign,The Last Circus,N/A,R,2011-08-19,101
1482,204600.0,Foreign,A Simple Life,N/A,Unrated,2012-04-13,118
1483,141300.0,Foreign / Action,Drug War,N/A,R,2013-07-26,105
1484,196800.0,Foreign,Detective K: Secret of the Lost Island,N/A,Unrated,2015-03-06,0
1485,167200.0,Foreign,Sister,N/A,Unrated,2012-10-05,97
1486,210495600.0,Fantasy,Cinderella,$95 million,PG,2015-03-13,112
1487,15400.0,Documentary,Planet of Snail,N/A,Unrated,2012-07-25,88
1488,2212600.0,Comedy / Drama,Killer Joe,N/A,NC-17,2012-07-27,103
1489,37900.0,Foreign,Love in Space,N/A,PG,2011-09-09,103
1490,543600.0,Drama,Bride Flight,N/A,R,2011-06-10,130
1491,51600.0,Documentary,NOW: In the Wings on a World Stage,N/A,Unrated,2014-05-02,93
1492,336600.0,Documentary,West of Memphis,N/A,R,2012-12-25,147
1493,340100.0,Drama,Nymphomaniac: Volume II,N/A,Unrated,2014-04-04,124
1494,52700.0,Documentary,The Yes Men Are Revolting,N/A,Unrated,2015-06-12,91
1495,93200.0,Documentary,Wretches & Jabberers,N/A,Unrated,2011-04-01,94
1496,23000.0,Foreign,Always Kabhi Kabhi,N/A,Unrated,2011-06-17,0
1497,20033800.0,Thriller,Runner Runner,$30 million,R,2013-10-04,91
1498,98195100.0,Sports Drama,42,$40 million,PG-13,2013-04-12,128
1499,13400.0,Sci-Fi Horror,Alien Abduction,N/A,Unrated,2014-04-04,85
1500,8700.0,Romantic Comedy,Life Partners,N/A,R,2014-12-05,93
1501,32600.0,Horror,Evidence of a Haunting,N/A,Unrated,2011-08-26,82
1502,159500.0,Comedy,Alan Partridge: The Movie,N/A,R,2014-04-04,90
1503,11300.0,Documentary,Mala Mala,N/A,Unrated,2015-07-01,90
1504,158700.0,Drama,Oranges and Sunshine,N/A,R,2011-10-21,105
1505,41400.0,Foreign / Action,7 Boxes,N/A,Unrated,2014-02-07,100
1506,57900.0,Drama,Hellion,N/A,R,2014-06-13,109
1507,6401900.0,Thriller,The Loft,N/A,R,2015-01-30,108
