,Unnamed: 0,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
2951,2951,205687800.0,Adventure,Sherlock Holmes: A Game of Shadows,,PG-13,2011-12-16,128
2952,2952,107000.0,Drama,360,,R,2012-08-03,111
2953,2953,77700.0,Action / Adventure,Dragon Blade,,R,2015-09-04,127
2954,2954,20400.0,Drama / Thriller,Consumed,,Unrated,2015-11-10,96
2955,2955,215600.0,Romance,Casablanca,,PG,2013-04-03,0
2956,2956,55000.0,Comedy,Ping Pong Summer,,Unrated,2014-06-06,92
2957,2957,1182100.0,Horror Thriller,Goodnight Mommy,,R,2015-09-11,99
2958,2958,30600.0,Documentary,Stations of the Elevated,,Unrated,2014-10-17,45
2959,2959,141200.0,Thriller,Cop Car,,R,2015-08-07,86
2960,2960,324600.0,Action Thriller,Stolen,,R,2012-09-14,96
2961,2961,290200.0,Drama,The Man in 3B,,R,2015-11-06,93
2962,2962,70286800.0,Drama,War Room,$3 million,PG,2015-08-28,120
2963,2963,1320500.0,Foreign / Action,Singham Returns,,Unrated,2014-08-15,142
2964,2964,33364900.0,Action Thriller,3 Days to Kill,$28 million,PG-13,2014-02-21,117
2965,2965,120069400.0,Animation,Mr. Peabody & Sherman,$145 million,PG,2014-03-07,90
2966,2966,6532700.0,Drama,Little Boy,,PG-13,2015-04-24,106
2967,2967,30500.0,Documentary,Cousin Jules,,Unrated,2013-11-29,0
2968,2968,21300.0,Crime Drama,Brotherhood,,R,2011-02-18,76
2969,2969,1300.0,Foreign,Snowman's Land,,Unrated,2012-09-14,95
2970,2970,32900.0,Documentary,At Berkeley,,Unrated,2013-11-08,244
2971,2971,135661800.0,Animation,Rango,$135 million,PG,2011-03-04,107
2972,2972,26600.0,Drama,The Army of Shadows,,Unrated,2015-08-26,145
2973,2973,4214300.0,Comedy / Drama,My Old Lady,,PG-13,2014-09-10,107
2974,2974,38837200.0,Romantic Comedy,Larry Crowne,$30 million,PG-13,2011-07-01,99
2975,2975,106795900.0,Action / Adventure,The Green Hornet,$120 million,PG-13,2011-01-14,108
2976,2976,202300.0,Documentary,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",,Unrated,2011-09-23,104
2977,2977,72328100.0,Drama,Warm Bodies,$35 million,PG-13,2013-02-01,97
2978,2978,116600.0,Action,Memories of the Sword,,Unrated,2015-08-28,121
2979,2979,8700.0,Drama,Roadie,,R,2012-01-06,96
2980,2980,38955200.0,Horror,Carrie,$30 million,R,2013-10-18,92
2981,2981,24500.0,Drama,The Long Day Closes,,PG,2012-03-05,85
2982,2982,44666300.0,Family,Dolphin Tale 2,$36 million,PG,2014-09-12,107
2983,2983,4057400.0,Foreign / Action,Don 2,,Unrated,2011-12-22,143
2984,2984,156200.0,Drama,Desert Dancer,,PG-13,2015-04-10,98
2985,2985,2535900.0,Comedy / Drama,The Sapphires,,PG-13,2013-03-22,98
2986,2986,20300.0,Drama,A Picture of You,,Unrated,2014-06-20,83
2987,2987,41200.0,Foreign,The Fairy,,Unrated,2012-02-24,93
2988,2988,75300.0,Foreign,"Flamenco, Flamenco",,Unrated,2014-07-18,96
2989,2989,78400.0,Documentary,Batkid Begins,,PG,2015-06-26,87
2990,2990,66200.0,Foreign,Neighboring Sounds,,Unrated,2012-08-24,131
2991,2991,7200.0,Documentary,Aatsinki: The Story of Arctic Cowboys,,Unrated,2014-01-24,85
2992,2992,1231400.0,Drama,Child 44,,R,2015-04-17,137
2993,2993,108800.0,Crime Drama,The Best Offer,,R,2014-01-03,131
2994,2994,42032800.0,Family Adventure,Spy Kids: All the Time in the World,$27 million,PG,2011-08-19,88
2995,2995,57985300.0,Horror,Paranormal Activity 4,$5 million,R,2012-10-19,95
2996,2996,11800.0,Foreign,Magic to Win,,Unrated,2011-12-09,0
2997,2997,8100.0,Romantic Comedy,The Giant Mechanical Man,,PG-13,2012-04-27,94
2998,2998,2500.0,Documentary,Split: A Deeper Divide,"$150,000",Unrated,2012-10-12,75
2999,2999,2900.0,Documentary,Mercedes Sosa: The Voice of Latin America,,Unrated,2014-01-24,90
3000,3000,126800.0,Drama,A Journey Through Time with Anthony,,Unrated,2015-11-18,122
3001,3001,7449500.0,Documentary,Journey to the South Pacific,,G,2013-11-27,40
3002,3002,1510100.0,Documentary,Marley,,PG-13,2012-04-20,145
3003,3003,36410300.0,Thriller,The Rite,$37 million,PG-13,2011-01-28,112
3004,3004,3324500.0,Comedy,Obvious Child,,R,2014-06-06,83
3005,3005,48300.0,Documentary,Monk With a Camera,,Unrated,2014-11-21,90
3006,3006,55011400.0,Drama,Southpaw,$30 million,R,2015-07-24,123
3007,3007,10101800.0,Drama,The Lady in the Van,,PG-13,2015-12-04,104
3008,3008,1510400.0,Foreign,I'm So Excited,,R,2013-06-28,102
3009,3009,16500.0,Action,I Declare War,,Unrated,2013-08-30,94
3010,3010,1100.0,Thriller,The Butterfly Room,,Unrated,2014-04-11,87
3011,3011,16300.0,Foreign,Number One Fan,,Unrated,2015-09-04,105
3012,3012,136400.0,Documentary,Escape Fire,,PG-13,2012-10-05,95
3013,3013,1716900.0,Documentary,I Am,,Unrated,2011-02-18,87
3014,3014,112300.0,Comedy,Computer Chess,,Unrated,2013-07-17,92
3015,3015,3800.0,Documentary,Evolution of a Criminal,,Unrated,2014-10-10,81
3016,3016,7000.0,Foreign,Paradise: Hope,,Unrated,2013-12-06,92
3017,3017,1900.0,Action / Adventure,Dystopia 2013,,Unrated,2012-01-13,122
3018,3018,19300.0,Documentary,Battle for Brooklyn,,Unrated,2011-06-17,93
3019,3019,7100.0,Thriller,Brief Reunion,,Unrated,2013-01-18,88
3020,3020,74000.0,Drama,The Better Angels,,PG,2014-11-07,95
3021,3021,20088900.0,Thriller,The Secret in their Eyes,$19.5 million,PG-13,2015-11-20,111
3022,3022,483200.0,Romantic Thriller,In Secret,,R,2014-02-21,0
3023,3023,28500.0,Romance,Here,,Unrated,2012-04-13,126
3024,3024,523900.0,Documentary,Black Panthers: Vanguard of the Revolution,,Unrated,2015-09-02,113
3025,3025,11200.0,Family,Miss Minoes,,PG,2011-12-23,88
3026,3026,73580100.0,Thriller,Contraband,$25 million,R,2012-01-13,110
3027,3027,280597800.0,Action / Adventure,The Hunger Games: Mockingjay - Part 2,$160 million,PG-13,2015-11-20,137
3028,3028,38900.0,Drama,Big Sur,,R,2013-11-01,81
3029,3029,331700.0,Foreign,Running Man,,Unrated,2015-01-30,88
3030,3030,841900.0,Drama,Pariah,,R,2011-12-28,86
3031,3031,66300.0,Documentary,Don't Stop Believin': Everyman's Journey,,R,2013-03-08,105
3032,3032,585500.0,Foreign,Vicky Donor,,Unrated,2012-04-20,142
3033,3033,28263700.0,Horror,The Woman in Black 2: Angel of Death,,PG-13,2015-01-02,98
3034,3034,9900.0,Documentary,Three Stars,,Unrated,2012-09-21,90
3035,3035,56100.0,Thriller,Red Lights,,R,2012-07-13,113
3036,3036,6232100.0,Documentary,Flying Monsters,,Unrated,2011-10-07,40
3037,3037,1102100.0,Drama,What Maisie Knew,,R,2013-05-03,99
3038,3038,44300.0,Romantic Comedy,Language of a Broken Heart,,R,2013-03-08,98
3039,3039,1065100.0,Documentary,Burn,,Unrated,2012-07-24,86
3040,3040,19500.0,Fantasy Drama,4:44: Last Day on Earth,,R,2012-03-23,81
3041,3041,5900.0,Documentary,People of a Feather,,Unrated,2013-11-08,90
3042,3042,175095900.0,Thriller,Gone Girl,$61 million,R,2014-10-03,145
3043,3043,41000.0,Horror Thriller,Berberian Sound Studio,,Unrated,2013-06-14,92
3044,3044,217500.0,Drama,Chocolate City,,R,2015-05-22,91
3045,3045,635000.0,Historical Drama,W.E.,,R,2012-02-03,118
3046,3046,18543200.0,Comedy,To Rome with Love,,R,2012-06-22,95
3047,3047,2300.0,Comedy,Rubberneck,,Unrated,2013-02-22,0
3048,3048,4284700.0,Drama,45 Years,,R,2015-12-23,95
3049,3049,314604900.0,Romance,The Twilight Saga: Breaking Dawn Part 2,$120 million,PG-13,2012-11-16,116
3050,3050,11200.0,Comedy,Made in Cleveland,,Unrated,2013-06-21,113
3051,3051,43600.0,Documentary,The Short Game,,PG,2013-09-20,90
3052,3052,120900.0,Documentary,Follow Me: The Yoni Netanyahu Story,,Unrated,2012-05-04,84
3053,3053,180900.0,Foreign,The Farewell Party,,Unrated,2015-05-22,93
3054,3054,8600.0,Drama,Straight Outta Tompkins,,Unrated,2015-03-06,91
3055,3055,424695200.0,Animation,Frozen,$150 million,PG,2013-11-22,108
3056,3056,11100.0,Foreign,Stray Dogs,,Unrated,2014-09-12,138
3057,3057,37686100.0,Romance,The Longest Ride,$34 million,PG-13,2015-04-10,139
3058,3058,11800.0,Documentary,Caucus,,Unrated,2013-10-25,100
3059,3059,235500.0,Horror,The Afflicted,,Unrated,2011-10-21,83
3060,3060,10200.0,Crime Drama,Better Mus' Come,,Unrated,2013-03-15,104
3061,3061,168937000.0,Animation,Hotel Transylvania 2,$80 million,PG,2015-09-25,89
3062,3062,112300.0,Foreign,Capital,,R,2013-10-25,113
3063,3063,30100.0,Foreign,Port of Shadows,,Unrated,2012-09-14,91
3064,3064,1393400.0,Comedy,The Kings of Summer,,R,2013-05-31,93
3065,3065,390100.0,Animation,Puella Magi Madoka Magica the Movie: Rebellion,,Unrated,2013-12-06,116
3066,3066,10700.0,Documentary,Liv & Ingmar,,Unrated,2013-12-13,89
3067,3067,16151000.0,Comedy,Judy Moody and the NOT Bummer Summer,$20 million,PG,2011-06-10,91
3068,3068,2235700.0,Drama,My All American,,PG,2015-11-13,118
3069,3069,199196000.0,Action,Spectre,$245 million,PG-13,2015-11-06,148
3070,3070,1500.0,Documentary,Making Rounds,,Unrated,2015-10-30,64
3071,3071,136644200.0,Drama,The Vow,$30 million,PG-13,2012-02-10,104
3072,3072,830300.0,Foreign,Son of Sardaar,,Unrated,2012-11-13,145
3073,3073,101300.0,Foreign,Chalo Dilli,,Unrated,2011-04-29,116
3074,3074,62200.0,Foreign,Bicycling with Moliere,,Unrated,2014-04-23,104
3075,3075,12890000.0,Sci-Fi Thriller,Self/Less,$26 million,PG-13,2015-07-10,117
3076,3076,5600.0,Comedy,Chic!,,Unrated,2015-05-01,103
3077,3077,178300.0,Foreign,Young Goethe in Love,,Unrated,2011-11-04,100
3078,3078,78116900.0,Horror,Mama,$15 million,PG-13,2013-01-18,100
3079,3079,2343600.0,Drama,The Christmas Candle,,PG,2013-11-15,100
3080,3080,2600.0,Horror,Cassadaga,,R,2013-10-11,108
3081,3081,16100.0,Thriller,The Tenant,,Unrated,2011-04-15,0
3082,3082,118700.0,Documentary,Duran Duran: Unstaged,,Unrated,2014-09-10,110
3083,3083,3700.0,Documentary,The Free Speech Apocalypse,,Unrated,2015-11-05,94
3084,3084,356200.0,Foreign,Le Chef,,PG-13,2014-06-20,84
3085,3085,513000.0,Drama,The Inevitable Defeat of Mister and Pete,,R,2013-10-11,108
3086,3086,19900.0,Romantic Comedy,Two Night Stand,,R,2014-09-26,86
3087,3087,233700.0,Comedy / Drama,A Pigeon Sat on a Branch Reflecting on Existence,,PG-13,2015-06-03,101
3088,3088,2700.0,Drama,Sparrow's Dance,,Unrated,2013-08-23,81
3089,3089,14874300.0,Romance,One Day,$15 million,PG-13,2011-08-19,107
3090,3090,676900.0,Foreign,The Hunt,,R,2013-07-12,111
3091,3091,634600.0,Comedy,Blue Like Jazz,,PG-13,2012-04-13,106
3092,3092,4000.0,Crime Drama,Unfreedom,,Unrated,2015-05-29,102
3093,3093,147200.0,Foreign,Tangerines,,Unrated,2015-04-17,86
3094,3094,223482000.0,Sci-Fi Action,Dawn of the Planet of the Apes,$170 million,PG-13,2014-07-11,130
3095,3095,754100.0,Foreign,Khoobsurat,,Unrated,2014-09-19,130
3096,3096,146318500.0,Action,The Wolverine,$120 million,PG-13,2013-07-26,126
3097,3097,53061800.0,Horror,Ouija,$5 million,PG-13,2014-10-24,89
3098,3098,117600.0,Comedy,She's Funny That Way,,R,2015-08-21,93
3099,3099,61200.0,Foreign,Bajatey Raho,,Unrated,2013-07-26,110
3100,3100,1200.0,Drama,El Nino,,Unrated,2015-04-17,136
3101,3101,501500.0,Foreign,Detective Dee and the Mystery of the Phantom Flame,,PG-13,2011-09-02,119
3102,3102,1909000.0,Foreign,Fill the Void,,PG,2013-05-24,90
3103,3103,1100.0,Documentary,We Are the Giant,,Unrated,2014-12-12,90
3104,3104,85909900.0,Family Comedy,Alvin and the Chipmunks: The Road Chip,,PG,2015-12-18,86
3105,3105,39900.0,Documentary,What Our Fathers Did: A Nazi Legacy,,Unrated,2015-11-06,92
3106,3106,35600.0,Foreign,Film Socialisme,,Unrated,2011-06-03,101
3107,3107,9000.0,Adventure,Canopy,,PG-13,2014-08-29,84
3108,3108,35700.0,Historical Drama,A Field in England,,Unrated,2014-02-07,90
3109,3109,815800.0,Foreign,Satyagraha,,Unrated,2013-08-30,152
3110,3110,22568800.0,Action Thriller,Premium Rush,$35 million,PG-13,2012-08-24,91
3111,3111,23800.0,Foreign,My Worst Nightmare,,Unrated,2012-10-19,103
3112,3112,113300.0,Drama,The Beauty Inside,,Unrated,2015-09-11,127
3113,3113,24400.0,Thriller,Keyhole,,R,2012-04-06,93
3114,3114,19700.0,Foreign,Juan of the Dead,,Unrated,2012-03-16,0
3115,3115,111509300.0,Animation,Rise of the Guardians,$145 million,PG,2012-11-21,97
3116,3116,91000.0,Foreign / Action,Young Detective Dee: Rise of the Sea Dragon,,Unrated,2013-09-27,110
3117,3117,37700.0,Drama,The Girl,,PG-13,2013-03-08,95
3118,3118,23794600.0,Comedy,Your Highness,$49.9 million,R,2011-04-08,102
3119,3119,33800.0,Foreign,Kalakalappu@Masala Cafe,,Unrated,2012-05-11,135
3120,3120,118300.0,Comedy,The Obama Effect,,PG-13,2012-07-13,85
3121,3121,24000.0,Foreign,Court,,Unrated,2015-07-15,116
3122,3122,5677200.0,Comedy / Drama,Danny Collins,$10 million,R,2015-03-20,106
3123,3123,1910900.0,Foreign,Housefull 2,,Unrated,2012-04-06,145
3124,3124,16400.0,Drama,Jayne Mansfield's Car,,R,2013-09-13,122
3125,3125,239000.0,Documentary,Neil Young Journeys,,PG,2012-06-29,87
3126,3126,285500.0,Foreign,Main Tera Hero,,Unrated,2014-04-04,100
3127,3127,323800.0,Foreign,NH10,,Unrated,2015-03-13,115
3128,3128,228600.0,Foreign,Little White Lies,,Unrated,2012-08-24,154
3129,3129,94600.0,Comedy,Life After Beth,,R,2014-08-15,91
3130,3130,186800.0,Drama,Stonewall,,R,2015-09-25,129
3131,3131,1228400.0,Drama,The Whistleblower,,R,2011-08-05,112
3132,3132,35090200.0,Thriller,Side Effects,,R,2013-02-08,106
3133,3133,26800.0,Drama,After,,R,2011-09-09,99
3134,3134,130800.0,Sci-Fi Comedy,Kaboom,,Unrated,2011-01-28,86
3135,3135,327639900.0,Fantasy,The Hobbit: An Unexpected Journey,,PG-13,2012-12-14,166
3136,3136,20200.0,Horror Thriller,Lovely Molly,,R,2012-05-18,99
3137,3137,635000.0,Comedy / Drama,"Peace, Love and Misunderstanding",,R,2012-06-08,96
3138,3138,25705900.0,Sci-Fi Thriller,Ex Machina,$15 million,R,2015-04-10,110
3139,3139,76200.0,Foreign,Reality,,R,2013-03-15,116
3140,3140,17200.0,Drama / Thriller,Anchor Baby,,Unrated,2011-07-08,95
3141,3141,1033000.0,Foreign,Lore,,Unrated,2013-02-08,109
3142,3142,700.0,Comedy,Nature Calls,,R,2012-11-09,79
3143,3143,37300.0,Foreign,The Autobiography of Nicolae Ceausescu,,Unrated,2011-09-09,180
3144,3144,57900.0,Documentary,The Search for General Tso,,Unrated,2015-01-02,73
3145,3145,26841900.0,Period Action,Season of the Witch,$40 million,PG-13,2011-01-07,98
3146,3146,157100.0,Documentary,Dancing in Jaffa,,Unrated,2014-04-11,86
3147,3147,1536800.0,Romance,The Art of Getting By,,PG-13,2011-06-17,84
3148,3148,422680300.0,Action / Adventure,Iron Man 3,$200 million,PG-13,2013-05-03,129
3149,3149,1100.0,Sci-Fi,Remnants,,Unrated,2013-11-14,93
3150,3150,251700.0,Foreign,Tevar,,Unrated,2015-01-09,157
3151,3151,20900.0,Documentary,Smash & Grab: The Story of the Pink Panthers,,Unrated,2013-07-31,75
3152,3152,37500.0,Foreign,The Mafia Only Kills in Summer,,Unrated,2015-03-06,90
3153,3153,2300.0,Horror,Infliction,,Unrated,2014-03-16,100
3154,3154,25500.0,Documentary,Raw Faith,,Unrated,2011-06-24,94
3155,3155,7600.0,Drama,Last Ride,,Unrated,2012-06-29,90
3156,3156,45300.0,Drama,Down for Life,,R,2011-01-14,92
3157,3157,753400.0,Comedy / Drama,Once I Was a Beehive,,PG,2015-08-14,119
3158,3158,13600.0,Drama,Virginia,,R,2012-05-18,110
3159,3159,20000.0,Comedy,Friends and Romans,,Unrated,2015-10-23,98
3160,3160,132500.0,Documentary,The Square,,Unrated,2013-10-25,104
3161,3161,2400.0,Foreign,Moebius,,Unrated,2014-08-01,89
3162,3162,52000.0,Documentary,Sing Your Song,,Unrated,2012-01-13,103
3163,3163,4000.0,Horror,Bad Blood the Hunger,,R,2012-10-26,107
3164,3164,3265100.0,Drama,Rosewater,,R,2014-11-14,103
3165,3165,47150600.0,Sports Drama,"McFarland, USA",,PG,2015-02-20,128
3166,3166,1700.0,Horror Thriller,The Tunnel,"$135,000",Unrated,2011-08-05,90
3167,3167,56575800.0,Action Horror,Ghost Rider: Spirit of Vengeance,$57 million,PG-13,2012-02-17,95
3168,3168,130600.0,Foreign / Action,Kung Fu Killer,,Unrated,2015-04-24,100
3169,3169,56200.0,War,Battleship Potemkin,,Unrated,2011-01-14,75
3170,3170,93400.0,Foreign,Carancho,,Unrated,2011-02-11,107
3171,3171,59100.0,Drama,Deitrick Haddon's A Beautiful Soul,,PG-13,2012-05-04,90
3172,3172,398600.0,Foreign,Personal Tailor,,Unrated,2013-12-20,118
3173,3173,26804800.0,Action,The November Man,,R,2014-08-27,108
3174,3174,10500.0,Foreign,Marius,,Unrated,2014-07-04,93
3175,3175,9300.0,Drama,The Happy Sad,,Unrated,2013-08-16,87
3176,3176,31900.0,Documentary,Documented,,Unrated,2014-05-02,91
3177,3177,9200.0,Sci-Fi Horror,Almost Human,,Unrated,2014-02-21,80
3178,3178,3300.0,Comedy / Drama,As Cool As I Am,,R,2013-06-07,92
3179,3179,109407400.0,Drama,Creed,$35 million,PG-13,2015-11-25,133
3180,3180,734900.0,Foreign / Action,Holiday,,Unrated,2014-06-06,161
3181,3181,6300.0,Drama,Medeas,,Unrated,2015-01-16,97
3182,3182,4500.0,Drama,Set Fire to the Stars,,Unrated,2015-06-12,93
3183,3183,11600.0,Foreign,Found Memories,,Unrated,2012-06-01,98
3184,3184,104300.0,Foreign,Child's Pose,,Unrated,2014-02-19,112
3185,3185,4500.0,Thriller,Anna,,R,2014-06-06,99
3186,3186,1871200.0,Drama,Clouds of Sils Maria,,R,2015-04-10,120
3187,3187,198700.0,Documentary,Jig,,Unrated,2011-06-17,93
3188,3188,6500.0,Comedy / Drama,American Animal,,R,2012-05-18,95
3189,3189,7500.0,Foreign,The Film Critic,,Unrated,2015-05-15,98
3190,3190,22311500.0,Drama,Mud,,PG-13,2013-04-26,130
3191,3191,2503900.0,Foreign,Ek Tha Tiger,,Unrated,2012-08-15,133
3192,3192,21500.0,Comedy / Drama,Jesus Henry Christ,,PG-13,2012-04-20,95
3193,3193,1424700.0,Comedy,Girl Most Likely,,PG-13,2013-07-19,103
3194,3194,67377300.0,Horror,The Visit,$5 million,PG-13,2015-09-11,94
3195,3195,1600.0,Documentary,El Velador,,Unknown,2012-07-06,72
3196,3196,22100.0,Foreign,Terraferma,,R,2013-07-24,88
3197,3197,2500.0,Fantasy Comedy,The Ghastly Love of Johnny X,,Unrated,2012-10-26,106
3198,3198,383299300.0,Sci-Fi Action,Transformers: Dark of the Moon,$195 million,PG-13,2011-06-29,154
3199,3199,14600.0,Foreign,Benda Bilili!,,PG-13,2011-09-30,84
3200,3200,6700.0,Foreign,Rangrezz,,Unrated,2013-03-22,140
3201,3201,109900.0,Drama,God Help the Girl,,Unrated,2014-09-05,111
3202,3202,402800.0,Foreign,In the House,,R,2013-04-19,105
3203,3203,20200.0,Foreign,OKA!,,Unrated,2011-10-14,105
3204,3204,336800.0,Foreign,Back to 1942,,Unrated,2012-11-30,146
3205,3205,21000.0,Documentary,Peter Brook: The Tightrope,,Unrated,2014-01-31,86
3206,3206,33604100.0,Drama,Woman in Gold,$11 million,PG-13,2015-04-01,109
3207,3207,238100.0,Romantic Comedy,HappyThankYouMorePlease,,R,2011-03-04,94
3208,3208,32700.0,Drama,Hide Away,,PG-13,2012-05-25,83
3209,3209,12000.0,Foreign / Action,Dragon,,R,2012-11-30,97
3210,3210,305700.0,Fantasy,Innocence,,PG-13,2014-09-05,94
3211,3211,17800.0,Action / Adventure,Violet & Daisy,,R,2013-06-07,88
3212,3212,161800.0,Foreign,The Patience Stone,,R,2013-08-14,102
3213,3213,6200.0,Horror,The Devil's Hand,,PG-13,2014-10-10,86
3214,3214,12000.0,Foreign,Henning Mankell's 'Wallander': The Revenge,,Unrated,2012-05-25,0
3215,3215,2800.0,Drama,Main Street,,PG,2011-09-09,92
3216,3216,425500.0,Documentary,Detropia,,Unrated,2012-09-07,93
3217,3217,223900.0,Comedy / Drama,10 Years,,PG-13,2012-09-14,100
3218,3218,14400.0,Thriller,13 Sins,,R,2014-04-18,92
3219,3219,209100.0,Drama,Listen Up Philip,,Unrated,2014-10-17,108
3220,3220,83700.0,Documentary,Harvest of Empire,,Unrated,2012-09-28,90
3221,3221,10800.0,Documentary,Birth of the Living Dead,,Unrated,2013-10-18,76
3222,3222,295300.0,Drama,A Borrowed Identity,,Unrated,2015-06-26,104
3223,3223,42600.0,Documentary,The New Rijksmuseum,,Unrated,2015-06-19,120
3224,3224,5500.0,Drama,Tanner Hall,,R,2011-09-09,0
3225,3225,411400.0,Drama,Miral,,PG-13,2011-03-25,114
3226,3226,7490300.0,Comedy,Take Me Home Tonight,,R,2011-03-04,114
3227,3227,31700.0,Foreign,The Sleeping Beauty,,Unrated,2011-07-08,82
3228,3228,11400.0,Foreign,The Heir Apparent: Largo Winch,,Unrated,2011-11-18,108
3229,3229,3383100.0,Thriller,Before I Go To Sleep,,R,2014-10-31,92
3230,3230,129500.0,Documentary,Finding Fela,,Unrated,2014-08-01,119
3231,3231,8406300.0,Animation,Dragon Ball Z: Resurrection 'F',,Unrated,2015-08-04,105
3232,3232,18743700.0,Action,Safe,,R,2012-04-27,95
3233,3233,62000.0,Foreign,Jauja,,Unrated,2015-03-20,109
3234,3234,1079900.0,Thriller,Enemy,,R,2014-03-14,90
3235,3235,15900.0,Foreign,Full Moon in Paris,,R,2015-04-17,102
3236,3236,153100.0,Foreign,Beloved,,Unrated,2012-08-17,138
3237,3237,253451100.0,Adventure,Oz The Great and Powerful,$215 million,PG,2013-03-08,127
3238,3238,92084600.0,Sci-Fi Adventure,Oblivion,$120 million,PG-13,2013-04-19,125
3239,3239,,,"Box Office Mojo - Movie Index, A-Z",,,,0
3240,3240,20300.0,Horror Comedy,Bad Milo!,,R,2013-10-04,84
3241,3241,151728600.0,Horror,The Conjuring,$20 million,R,2013-07-19,112
3242,3242,113514400.0,Romantic Comedy,Just Go With It,$80 million,PG-13,2011-02-11,110
3243,3243,45100.0,Documentary,Andre Gregory: Before and After Dinner,,Unrated,2013-04-03,108
3244,3244,5000.0,Adventure,Against the Sun,,PG,2015-01-23,100
3245,3245,400.0,Horror,Apartment 143,,R,2012-06-01,80
3246,3246,8600.0,Romance,And While We Were Here,,R,2013-09-13,84
3247,3247,13900.0,Drama,Camp X-Ray,"$1,000,000",R,2014-10-17,117
3248,3248,17000.0,Foreign,Quill: The Life of a Guide Dog,,Unrated,2012-05-18,100
3249,3249,2400.0,Drama,Anita Ho,,Unrated,2015-02-27,83
3250,3250,187300.0,Foreign,Grand Illusion,,Unrated,2012-05-11,114
3251,3251,12100.0,Foreign,Living is Easy with Eyes Closed,,Unrated,2014-06-27,108
3252,3252,9000.0,Comedy / Drama,Meet Me in Montenegro,,Unknown,2015-07-10,90
3253,3253,37700.0,Romantic Comedy,When Harry Tries to Marry,,PG-13,2011-04-22,93
3254,3254,24200.0,Comedy,All's Faire in Love,,PG-13,2011-10-28,104
3255,3255,4400.0,Drama,Free the Nipple,,Unrated,2014-12-12,84
3256,3256,158300.0,Documentary,Thunder Soul,,PG,2011-09-23,83
3257,3257,36200.0,Horror,11-11-11,,PG-13,2011-11-11,82
3258,3258,127500.0,Drama,Z for Zachariah,,PG-13,2015-08-28,98
3259,3259,17000.0,Documentary,Levitated Mass,,Unrated,2014-09-05,88
3260,3260,17800.0,Foreign,Eva,,PG-13,2015-03-13,94
3261,3261,162100.0,Foreign,Simon and the Oaks,,Unrated,2012-10-12,122
3262,3262,349800.0,Drama,I Origins,,R,2014-07-18,113
3263,3263,26300.0,Foreign,Le Petit Soldat,,Unrated,2013-03-08,88
3264,3264,26400.0,Documentary,Born to Fly: Elizabeth Streb vs. Gravity,,Unrated,2014-09-10,82
3265,3265,16800.0,Horror,The Human Centipede 3,,Unrated,2015-05-22,102
3266,3266,5900.0,Documentary,Bookers Place,,Unrated,2012-04-25,90
3267,3267,29758100.0,Action Comedy,Kick-Ass 2,$28 million,R,2013-08-16,103
3268,3268,32117600.0,Sports Comedy,Grudge Match,$40 million,PG-13,2013-12-25,113
3269,3269,11764200.0,Thriller,Out of the Furnace,$22 million,R,2013-12-04,106
3270,3270,49300.0,Comedy,CornerStore,,Unrated,2011-08-12,95
3271,3271,10200.0,Drama,Northern Lights,,Unrated,2013-09-20,95
3272,3272,59400.0,Documentary,The Other F Word,,Unrated,2011-11-04,98
3273,3273,1158600.0,Drama,The Rover,$12 million,R,2014-06-13,102
3274,3274,12900.0,Thriller,36 Saints,,R,2013-09-06,0
3275,3275,778600.0,Comedy,Land Ho!,,R,2014-07-11,95
3276,3276,114200.0,Documentary,Bettie Page Reveals All,,R,2013-11-22,90
3277,3277,84027300.0,Comedy,Parental Guidance,$25 million,PG,2012-12-25,104
3278,3278,2326800.0,Foreign,2 States,,Unrated,2014-04-18,135
3279,3279,1043100.0,Comedy / Drama,The Beaver,$21 million,PG-13,2011-05-06,91
3280,3280,3200.0,Romance,Perfect Sense,,R,2012-02-03,89
3281,3281,25500.0,Foreign,Our Children,,Unrated,2013-08-02,111
3282,3282,30700.0,Thriller,Americons,,R,2015-01-23,85
3283,3283,7400.0,Drama,A Perfect Man,,R,2013-11-01,94
3284,3284,773700.0,Foreign,Point Blank,,R,2011-07-29,84
3285,3285,22900.0,Horror Thriller,Murder 11,,Unrated,2013-10-02,90
3286,3286,61400.0,Drama,The One I Wrote For You,,Unrated,2014-12-05,110
3287,3287,14200.0,Foreign,Norwegian Wood,,Unrated,2012-01-06,133
3288,3288,23570100.0,Animation,Mars Needs Moms,$150 million,PG,2011-03-11,88
3289,3289,11600.0,Foreign,"Marriage, Italian Style",,Unrated,2011-09-23,102
3290,3290,146600.0,Documentary,Gore Vidal: United States of Amnesia,,Unrated,2014-05-23,89
3291,3291,65100.0,Documentary,Gregory Crewdson: Brief Encounters,,Unrated,2012-11-02,77
3292,3292,1939300.0,Period Comedy,Hysteria,,R,2012-05-18,100
3293,3293,113397000.0,Adventure,Journey 2: The Mysterious Island,$79 million,PG,2012-02-10,94
3294,3294,14628000.0,Thriller,Left Behind,$16 million,PG-13,2014-10-03,105
3295,3295,82536700.0,Action Comedy,Pixels,$88 million,PG-13,2015-07-24,105
3296,3296,54572300.0,Horror,The Possession,$14 million,PG-13,2012-08-31,91
3297,3297,30753200.0,Comedy,The Five-Year Engagement,$30 million,R,2012-04-27,124
