Rank,Movie,ReleaseDate,Distributor,Genre,MPAA,Gross,Tickets Sold
584,In No Great Hurry: 13 Lessons in Life with Saul Leiter,1/3/2014 0:00:00,Self Distributed,Documentary,Not Rated,12133,1485
585,Bhopal: A Prayer for Rain,11/7/2014 0:00:00,Revolver Entertainment,Drama,Not Rated,12111,1482
586,Alien Abduction,4/4/2014 0:00:00,IFC Midnight,Thriller/Suspense,Not Rated,12087,1479
587,The French Minister,3/21/2014 0:00:00,,Comedy,Not Rated,12027,1472
588,Run & Jump,1/24/2014 0:00:00,Sundance Selects,Drama,Not Rated,11805,1444
589,Falcon Rising,9/5/2014 0:00:00,Freestyle Releasing,Adventure,R,11774,1441
590,Emoticon,5/30/2014 0:00:00,Indican Pictures,Drama,Not Rated,11761,1439
591,The Final Member,4/18/2014 0:00:00,Drafthouse Films,Documentary,R,11428,1398
592,History of Jazz: Oxygen for the Ears,8/31/2013 0:00:00,Indican Pictures,Documentary,Not Rated,11293,1382
593,The Amazing Catfish,6/13/2014 0:00:00,Strand,Comedy,Not Rated,11278,1380
594,The Selfish Giant,12/20/2013 0:00:00,IFC Films,Drama,Not Rated,11117,1360
595,Pay 2 Play: Democracy’s High Stakes,9/5/2014 0:00:00,"Shoot First, Inc.",Documentary,Not Rated,11021,1348
596,American Promise,10/18/2013 0:00:00,Rada Film Group,Documentary,Not Rated,10317,1262
597,The Endless Summer,7/23/2014 0:00:00,Monterey Media,Documentary,Not Rated,10233,1252
598,The Great Invisible,10/29/2014 0:00:00,RADiUS-TWC,Documentary,PG-13,9952,1218
599,Camp X-Ray,10/17/2014 0:00:00,IFC Films,Drama,R,9837,1204
600,The King and the Mockingbird,11/21/2014 0:00:00,Rialto Pictures,Adventure,Not Rated,9554,1169
601,The Players,4/4/2014 0:00:00,Weinstein Co.,Comedy,R,9552,1169
602,Last Passenger,4/25/2014 0:00:00,Cohen Media Group,Thriller/Suspense,R,9326,1141
603,Honeymoon,9/12/2014 0:00:00,Magnolia Pictures,Horror,R,9318,1140
604,The Sacrament,6/6/2014 0:00:00,Magnolia Pictures,Horror,R,9221,1128
605,13 Sins,4/18/2014 0:00:00,RADiUS-TWC,Horror,R,9134,1117
606,Goodbye to All That,12/17/2014 0:00:00,IFC Films,Drama,Not Rated,9000,1101
607,On the Other Side of the Tracks,4/4/2014 0:00:00,Weinstein Co.,Comedy,R,8689,1063
608,Kabbalah Me,8/21/2014 0:00:00,First Run Features,Documentary,Not Rated,8671,1061
609,Days and Nights,9/26/2014 0:00:00,IFC Films,Comedy,Not Rated,8647,1058
610,Radio Free Albemuth,6/27/2014 0:00:00,Freestyle Releasing,Thriller/Suspense,R,8493,1039
611,Canopy,8/29/2014 0:00:00,Monterey Media,Adventure,PG-13,8462,1035
612,Love is in the Air,1/31/2014 0:00:00,Variance Films,Romantic Comedy,Not Rated,8425,1031
613,Go For Sisters,11/8/2013 0:00:00,Variance Films,Thriller/Suspense,Not Rated,8388,1026
614,Before I Disappear,11/28/2014 0:00:00,IFC Films,Drama,Not Rated,8251,1009
615,Next  Year Jerusalem,5/16/2014 0:00:00,First Run Features,Documentary,Not Rated,8093,990
616,The Empty Hours,7/11/2014 0:00:00,Strand,Drama,Not Rated,7879,964
617,Archipelago,6/27/2014 0:00:00,Kino Lorber,Drama,Not Rated,7791,953
618,Faith Connections,9/12/2014 0:00:00,Kino Lorber,Documentary,Not Rated,7772,951
619,Come Back to Me,7/25/2014 0:00:00,Freestyle Releasing,Horror,R,7744,947
620,Iceman,9/19/2014 0:00:00,Well Go USA,Action,R,7679,939
621,Concerning Violence,12/5/2014 0:00:00,Kino Lorber,Documentary,Not Rated,7241,886
622,Comet,12/5/2014 0:00:00,IFC Films,Romantic Comedy,R,7194,880
623,The Strange Color of Your Body's Tears,8/29/2014 0:00:00,Strand,Thriller/Suspense,Not Rated,7182,879
624,The ABC’s of Death 2,10/31/2014 0:00:00,Magnet Pictures,Horror,Not Rated,7171,877
625,The Historian,11/7/2014 0:00:00,,Drama,Not Rated,7087,867
626,Stage Fright,5/9/2014 0:00:00,Magnolia Pictures,Horror,R,7078,866
627,Plot for Peace,10/31/2014 0:00:00,Trinity Film,Documentary,Not Rated,7051,863
628,Le jour se leve,11/14/2014 0:00:00,Rialto Pictures,Drama,Not Rated,6982,854
629,Eternity: The Movie,10/17/2014 0:00:00,Vagrant Films,Comedy,Not Rated,6960,851
630,Camille Claudel: 1915,10/16/2013 0:00:00,Kino Lorber,Drama,Not Rated,6941,849
631,Pioneer,12/5/2014 0:00:00,Magnolia Pictures,Thriller/Suspense,R,6847,838
632,"No God, No Master",3/28/2014 0:00:00,Monterey Media,Drama,PG-13,6796,831
633,I Am Ali,10/10/2014 0:00:00,Focus Features,Documentary,PG,6526,798
634,Revenge of the Mekons,10/29/2014 0:00:00,Music Box Films,Documentary,Not Rated,6487,794
635,Life Partners,12/5/2014 0:00:00,Magnolia Pictures,Comedy,R,6395,782
636,The Olivia Experiment,8/22/2014 0:00:00,Indican Pictures,Comedy,Not Rated,6366,779
637,More Than Honey,6/12/2013 0:00:00,Kino Lorber,Documentary,Not Rated,6347,776
638,Love & Air Sex,2/7/2014 0:00:00,TriBeca Films,Comedy,Not Rated,6047,740
639,The Hacker Wars,10/17/2014 0:00:00,Vitagraph Films,Documentary,Not Rated,5916,724
640,Black Nativity,11/27/2013 0:00:00,20th Century Fox,Musical,PG,5872,718
641,The Little Bedroom,9/26/2014 0:00:00,Cinema Libre,Drama,Not Rated,5816,711
642,Almost Human,2/21/2014 0:00:00,IFC Films,Horror,Not Rated,5710,698
643,The Punk Singer,11/29/2013 0:00:00,IFC Films,Documentary,Not Rated,5604,685
644,The Quitter,9/12/2014 0:00:00,Goodface Films,Drama,Not Rated,5588,683
645,Kid Cannabis,4/18/2014 0:00:00,Well Go USA,Drama,Not Rated,5565,681
646,Short Term 12,8/23/2013 0:00:00,Cinedigm,Drama,R,5518,675
647,Flex is Kings,4/4/2014 0:00:00,Baxter Brothers,Documentary,Not Rated,5418,663
648,Web Junkie,8/6/2014 0:00:00,Kino Lorber,Documentary,Not Rated,5338,653
649,At Berkeley,11/8/2013 0:00:00,Zipporah,Documentary,Not Rated,5254,643
650,"2 Autumns, 3 Winters",6/6/2014 0:00:00,Film Movement,Drama,Not Rated,5030,615
651,Violette,6/13/2014 0:00:00,Adopt Films,Drama,Not Rated,4981,609
652,Les beaux jours,10/25/2013 0:00:00,Mongrel Media,Drama,Not Rated,4919,602
653,The Worst Movie EVER!,8/19/2011 0:00:00,Hiltz Squared,Comedy,Not Rated,4907,600
654,Nothing Bad Can Happen,6/27/2014 0:00:00,Drafthouse Films,Horror,Not Rated,4871,596
655,Gabrielle,4/18/2014 0:00:00,Entertainment One,Drama,R,4804,588
656,Return to Nuke 'Em High Volume 1,1/10/2014 0:00:00,Anchor Bay Entertainment,Black Comedy,Not Rated,4790,586
657,Half the Road,4/18/2014 0:00:00,First Run Features,Documentary,Not Rated,4783,585
658,Death Metal Angola,11/7/2014 0:00:00,The Vladar Company,Documentary,R,4674,572
659,Smiling Through the Apocalypse,9/12/2014 0:00:00,First Run Features,Documentary,Not Rated,4560,558
660,Jews of Egypt,3/28/2014 0:00:00,ArtMattan Productions,Documentary,Not Rated,4506,551
661,Unrelated,6/27/2014 0:00:00,Kino Lorber,Drama,Not Rated,4419,540
662,Life of Riley,10/24/2014 0:00:00,Kino Lorber,Drama,Not Rated,4406,539
663,The Truth About Emanuel,1/10/2014 0:00:00,TriBeca Films,Drama,Not Rated,4404,539
664,Life of a King,1/17/2014 0:00:00,Alchemy,Drama,PG-13,4304,526
665,Manuscripts Don’t Burn,6/13/2014 0:00:00,Kino Lorber,Drama,Not Rated,4279,523
666,The Devil's Hand,10/10/2014 0:00:00,Roadside Attractions,Thriller/Suspense,PG-13,4239,518
667,Nothing But a Man,11/9/2012 0:00:00,APD/Cinema Conservancy,Drama,Not Rated,4177,511
668,Northern Lights,9/20/2013 0:00:00,Artists Public Domain/Cinema Conservancy,Drama,Not Rated,4162,509
669,Thunder and the House of Magic,9/5/2014 0:00:00,Shout! Factory,Adventure,Not Rated,4091,500
670,Bicycling with Moliere,4/23/2014 0:00:00,Strand,Comedy,Not Rated,3896,476
671,The Mystery of Happiness,9/12/2014 0:00:00,Strand,Romantic Comedy,Not Rated,3894,476
672,Beyond Outrage,1/3/2014 0:00:00,Magnolia Pictures,Action,R,3878,474
673,Hollidaysburg,9/19/2014 0:00:00,Starz Media,Comedy,Not Rated,3709,453
674,Exists,10/24/2014 0:00:00,Lionsgate,Horror,R,3650,446
675,The Word,3/14/2014 0:00:00,Scarlet Sky Productions,Drama,Not Rated,3648,446
676,Hide Your Smiling Faces,3/28/2014 0:00:00,TriBeca Films,Drama,Not Rated,3576,437
677,Locker 13,3/28/2014 0:00:00,Brothers' Ink Productions,Thriller/Suspense,R,3496,427
678,Raze,1/10/2014 0:00:00,IFC Midnight,Action,R,3453,422
679,Life’s a Breeze,9/19/2014 0:00:00,Magnolia Pictures,Comedy,R,3450,422
680,The Girl on the Train,7/3/2014 0:00:00,Monterey Media,Thriller/Suspense,R,3124,382
681,Showrunners: The Art of Running a TV Show,10/29/2014 0:00:00,Submarine Deluxe,Documentary,Not Rated,3100,379
682,Assistance mortelle,2/28/2014 0:00:00,Velvet Film,Documentary,Not Rated,3000,367
683,Aftermath,11/28/2014 0:00:00,Freestyle Releasing,Black Comedy,R,2955,361
684,V/H/S: Viral,11/21/2014 0:00:00,Magnolia Pictures,Horror,R,2756,337
685,Black Out,2/21/2014 0:00:00,Music Box Films,Action,Not Rated,2734,334
686,Tip Top,12/12/2014 0:00:00,Kino Lorber,Comedy,Not Rated,2732,334
687,Mercedes Sosa: The Voice of Latin America,1/24/2014 0:00:00,First Run Features,Documentary,Not Rated,2648,324
688,The Sleepwalker,11/21/2014 0:00:00,IFC Films,Drama,Not Rated,2636,322
689,Jake Squared,8/15/2014 0:00:00,Freestyle Releasing,Comedy,R,2592,317
690,Refuge,3/28/2014 0:00:00,Strand,Drama,Not Rated,2554,312
691,Don Jon,9/27/2013 0:00:00,Relativity,Romantic Comedy,R,2511,307
692,Revenge of the Green Dragons,10/24/2014 0:00:00,A24,Action,R,2500,305
693,Dinosaur 13,8/15/2014 0:00:00,Lionsgate,Documentary,PG,2500,305
694,The Protector 2,5/2/2014 0:00:00,Magnet Pictures,Action,R,2463,301
695,To Die is Hard,12/17/2010 0:00:00,Driving With Our Eyes Shut,Comedy,Not Rated,2443,299
696,Stop the Pounding Heart,9/19/2014 0:00:00,Big World Pictures,Drama,Not Rated,2363,289
697,Evergreen: The Road to Legalization,6/13/2014 0:00:00,First Run Features,Documentary,Not Rated,2363,289
698,Moebius,8/1/2014 0:00:00,RAM Releasing,Drama,R,2340,286
699,Design is One,10/11/2013 0:00:00,First Run Features,Documentary,Not Rated,2308,282
700,Once Upon A Time Veronica,8/29/2014 0:00:00,Big World Pictures,Drama,Not Rated,2216,271
701,Missionary,10/29/2014 0:00:00,Freestyle Releasing,Thriller/Suspense,R,2120,259
702,The Wait,1/31/2014 0:00:00,Monterey Media,Drama,R,2109,258
703,The Right Kind of Wrong,3/14/2014 0:00:00,Magnolia Pictures,Drama,R,2098,256
704,Algorithms,10/17/2014 0:00:00,First Run Features,Documentary,Not Rated,2021,247
705,Stories We Tell,5/10/2013 0:00:00,Roadside Attractions,Documentary,PG-13,2015,246
706,Two-Bit Waltz,10/24/2014 0:00:00,Monterey Media,Comedy,R,1986,243
707,Born to Fly: Elizabeth Streb vs. Gravity,9/10/2014 0:00:00,The Film Collaborative,Documentary,Not Rated,1822,223
708,These Final Hours,3/6/2015 0:00:00,Well Go USA,Thriller/Suspense,Not Rated,1780,217
709,Rhymes for Young Ghouls,10/24/2014 0:00:00,Monterey Media,Drama,R,1776,217
710,Mr. Pip,11/7/2014 0:00:00,Freestyle Releasing,Drama,PG-13,1714,209
711,"If You Don't, I Will",12/17/2014 0:00:00,Film Movement,Comedy,Not Rated,1707,208
712,More Than the Rainbow,5/2/2014 0:00:00,First Run Features,Documentary,Not Rated,1677,205
713,Truth,1/10/2014 0:00:00,"Left of Center Entertainment, LLc",Thriller/Suspense,Not Rated,1626,199
714,Summer in February,1/17/2014 0:00:00,TriBeca Films,Drama,Not Rated,1624,198
715,The Trials of Muhammad Ali,8/23/2013 0:00:00,Kino Lorber,Documentary,Not Rated,1440,176
716,Ragnarok,8/15/2014 0:00:00,Magnolia Pictures,Adventure,PG-13,1369,167
717,The Life of Reilly,11/9/2007 0:00:00,Reel Diva Consultants,Concert/Performance,Not Rated,1267,155
718,Here Comes the Devil,12/13/2013 0:00:00,Magnolia Pictures,Horror,R,1263,154
719,People of a Feather,11/8/2013 0:00:00,First Run Features,Documentary,Not Rated,1194,146
720,The Tower,11/7/2014 0:00:00,Music Box Films,Drama,Not Rated,1117,136
721,Anything for Alice,12/17/2014 0:00:00,Rialto Pictures,Comedy,Not Rated,1092,133
722,We Are the Giant,12/12/2014 0:00:00,Music Box Films,Documentary,Not Rated,1088,133
723,The Butterfly Room,4/11/2014 0:00:00,Archstone Entertainment,Thriller/Suspense,Not Rated,1081,132
724,The Family,9/13/2013 0:00:00,Relativity,Black Comedy,R,1081,132
725,Demi-Soeur,2/7/2014 0:00:00,Rialto Pictures,Comedy,Not Rated,943,115
726,Free the Nipple,12/12/2014 0:00:00,IFC Films,Comedy,Not Rated,935,114
727,A People Uncounted,5/16/2014 0:00:00,First Run Features,Documentary,Not Rated,930,113
728,Jackpot,6/27/2014 0:00:00,Doppelganger Releasing,Action,Not Rated,806,98
729,The Last Days on Mars,12/6/2013 0:00:00,Magnolia Pictures,Thriller/Suspense,R,708,86
730,Cinemanovels,7/3/2014 0:00:00,Monterey Media,Drama,R,670,82
731,Jamel Shabazz: Street Photographer,8/2/2013 0:00:00,Artists Public Domain/Cinema Conservancy,Documentary,Not Rated,614,75
732,Frances Ha,5/17/2013 0:00:00,IFC Films,Comedy,R,572,70
733,Relationship Status: It's Complicated,10/17/2014 0:00:00,Distrib Films,Romantic Comedy,Not Rated,563,68
734,Grand départ,5/23/2014 0:00:00,Rialto Pictures,Drama,Not Rated,459,56
735,Barbecue,12/26/2014 0:00:00,Distrib Films,Comedy,Not Rated,388,47
736,Computer Chess,7/17/2013 0:00:00,Kino Lorber,Comedy,Not Rated,323,39
